WARNING (------): DXF version not recognised or not release 12-15.
ASCII DXF release 15 is recommended
XRECORD: name="ACDB_RECOMPOSE_DATA", handle="4C1", group="280", value="     1"
LINE entity, line 16366
WARNING (016376): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557555,839928), p2=(557555,841706)
LINE entity, line 16392
WARNING (016402): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555777,839928), p2=(557555,839928)
LINE entity, line 16418
WARNING (016428): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555396,839547), p2=(555396,842087)
LINE entity, line 16444
WARNING (016454): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557936,839547), p2=(555396,839547)
LINE entity, line 16470
WARNING (016480): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555396,839547), p2=(554634,838785)
LINE entity, line 16496
WARNING (016506): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555396,842087), p2=(554634,842849)
LINE entity, line 16522
WARNING (016532): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555396,842087), p2=(557936,842087)
LINE entity, line 16548
WARNING (016558): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564388,842087), p2=(564388,839547)
LINE entity, line 16574
WARNING (016584): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564388,839547), p2=(565150,838785)
LINE entity, line 16600
WARNING (016610): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564388,842087), p2=(565150,842849)
LINE entity, line 16626
WARNING (016636): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562229,839928), p2=(562229,841706)
LINE entity, line 16652
WARNING (016662): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562229,841706), p2=(564007,841706)
LINE entity, line 16678
WARNING (016688): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564007,839928), p2=(564007,841706)
LINE entity, line 16704
WARNING (016714): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562229,839928), p2=(564007,839928)
LINE entity, line 16730
WARNING (016740): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561848,839547), p2=(561848,842087)
LINE entity, line 16756
WARNING (016766): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564388,839547), p2=(561848,839547)
LINE entity, line 16782
WARNING (016792): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561848,839547), p2=(561086,838785)
LINE entity, line 16808
WARNING (016818): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561848,842087), p2=(561086,842849)
LINE entity, line 16834
WARNING (016844): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561848,842087), p2=(564388,842087)
LINE entity, line 16860
WARNING (016870): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562737,841325), p2=(562737,840309)
LINE entity, line 16886
WARNING (016896): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(563499,840309), p2=(563499,841325)
LINE entity, line 16912
WARNING (016922): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542950,841617), p2=(542950,839991)
LINE entity, line 16938
WARNING (016948): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(544576,839991), p2=(544576,841617)
LINE entity, line 16964
WARNING (016974): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(544576,841617), p2=(542950,841617)
SPLINE entity, line 16990
WARNING (017000): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 17144
WARNING (017154): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 17298
WARNING (017308): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 17452
WARNING (017462): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
LINE entity, line 17606
WARNING (017616): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542471,839512), p2=(542416,839457)
LINE entity, line 17632
WARNING (017642): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545056,839512), p2=(545110,839457)
LINE entity, line 17658
WARNING (017668): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(544576,841617), p2=(544589,841630)
LINE entity, line 17684
WARNING (017694): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(545056,842097), p2=(545110,842151)
LINE entity, line 17710
WARNING (017720): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542950,841617), p2=(542938,841630)
LINE entity, line 17736
WARNING (017746): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(542471,842097), p2=(542416,842151)
LINE entity, line 17762
LINE: layer="Visible (ANSI)", p1=(542950,839991), p2=(542471,839512)
LINE entity, line 17786
LINE: layer="Visible (ANSI)", p1=(544576,839991), p2=(545056,839512)
LINE entity, line 17810
LINE: layer="Visible (ANSI)", p1=(544589,841630), p2=(545056,842097)
LINE entity, line 17834
LINE: layer="Visible (ANSI)", p1=(542938,841630), p2=(542471,842097)
LINE entity, line 17858
WARNING (017868): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549402,841617), p2=(549402,839991)
LINE entity, line 17884
WARNING (017894): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551028,839991), p2=(551028,841617)
LINE entity, line 17910
WARNING (017920): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551028,841617), p2=(549402,841617)
SPLINE entity, line 17936
WARNING (017946): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 18090
WARNING (018100): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 18244
WARNING (018254): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 18398
WARNING (018408): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
LINE entity, line 18552
WARNING (018562): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548922,839512), p2=(548868,839457)
LINE entity, line 18578
WARNING (018588): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551507,839512), p2=(551562,839457)
LINE entity, line 18604
WARNING (018614): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551028,841617), p2=(551040,841630)
LINE entity, line 18630
WARNING (018640): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(551507,842097), p2=(551562,842151)
LINE entity, line 18656
WARNING (018666): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(549402,841617), p2=(549389,841630)
LINE entity, line 18682
WARNING (018692): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(548922,842097), p2=(548868,842151)
LINE entity, line 18708
LINE: layer="Visible (ANSI)", p1=(549402,839991), p2=(548922,839512)
LINE entity, line 18732
LINE: layer="Visible (ANSI)", p1=(551028,839991), p2=(551507,839512)
LINE entity, line 18756
LINE: layer="Visible (ANSI)", p1=(551040,841630), p2=(551507,842097)
LINE entity, line 18780
LINE: layer="Visible (ANSI)", p1=(549389,841630), p2=(548922,842097)
LINE entity, line 18804
WARNING (018814): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555854,841617), p2=(555854,839991)
LINE entity, line 18830
WARNING (018840): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557479,839991), p2=(557479,841617)
LINE entity, line 18856
WARNING (018866): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557479,841617), p2=(555854,841617)
SPLINE entity, line 18882
WARNING (018892): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 19036
WARNING (019046): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 19190
WARNING (019200): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 19344
WARNING (019354): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
LINE entity, line 19498
WARNING (019508): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555374,839512), p2=(555319,839457)
LINE entity, line 19524
WARNING (019534): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557959,839512), p2=(558013,839457)
LINE entity, line 19550
WARNING (019560): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557479,841617), p2=(557492,841630)
LINE entity, line 19576
WARNING (019586): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(557959,842097), p2=(558013,842151)
LINE entity, line 19602
WARNING (019612): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555854,841617), p2=(555841,841630)
LINE entity, line 19628
WARNING (019638): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(555374,842097), p2=(555319,842151)
LINE entity, line 19654
LINE: layer="Visible (ANSI)", p1=(555854,839991), p2=(555374,839512)
LINE entity, line 19678
LINE: layer="Visible (ANSI)", p1=(557479,839991), p2=(557959,839512)
LINE entity, line 19702
LINE: layer="Visible (ANSI)", p1=(557492,841630), p2=(557959,842097)
LINE entity, line 19726
LINE: layer="Visible (ANSI)", p1=(555841,841630), p2=(555374,842097)
LINE entity, line 19750
WARNING (019760): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562305,841617), p2=(562305,839991)
LINE entity, line 19776
WARNING (019786): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(563931,839991), p2=(563931,841617)
LINE entity, line 19802
WARNING (019812): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(563931,841617), p2=(562305,841617)
SPLINE entity, line 19828
WARNING (019838): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 19982
WARNING (019992): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 20136
WARNING (020146): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
SPLINE entity, line 20290
WARNING (020300): SPLINE entity group 48 unknown/not supported - ignored.
SPLINE: layer="Hidden (ANSI)", flags=0x08, degree=3, num knots=18
LINE entity, line 20444
WARNING (020454): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561825,839512), p2=(561771,839457)
LINE entity, line 20470
WARNING (020480): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564410,839512), p2=(564465,839457)
LINE entity, line 20496
WARNING (020506): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(563931,841617), p2=(563943,841630)
LINE entity, line 20522
WARNING (020532): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(564410,842097), p2=(564465,842151)
LINE entity, line 20548
WARNING (020558): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(562305,841617), p2=(562292,841630)
LINE entity, line 20574
WARNING (020584): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(561825,842097), p2=(561771,842151)
LINE entity, line 20600
LINE: layer="Visible (ANSI)", p1=(562305,839991), p2=(561825,839512)
LINE entity, line 20624
LINE: layer="Visible (ANSI)", p1=(563931,839991), p2=(564410,839512)
LINE entity, line 20648
LINE: layer="Visible (ANSI)", p1=(563943,841630), p2=(564410,842097)
LINE entity, line 20672
LINE: layer="Visible (ANSI)", p1=(562292,841630), p2=(561825,842097)
LINE entity, line 20696
LINE: layer="Visible (ANSI)", p1=(1167581,656600), p2=(1580331,656600)
LINE entity, line 20720
LINE: layer="Visible (ANSI)", p1=(1167581,896630), p2=(1167581,656600)
LINE entity, line 20744
LINE: layer="Visible (ANSI)", p1=(1580331,896630), p2=(1167581,896630)
LINE entity, line 20768
LINE: layer="Visible (ANSI)", p1=(1580331,656600), p2=(1580331,896630)
LINE entity, line 20792
LINE: layer="Visible (ANSI)", p1=(1583506,595005), p2=(1583506,899805)
LINE entity, line 20816
LINE: layer="Visible (ANSI)", p1=(1164406,595005), p2=(1583506,595005)
LINE entity, line 20840
LINE: layer="Visible (ANSI)", p1=(1164406,899805), p2=(1164406,595005)
LINE entity, line 20864
LINE: layer="Visible (ANSI)", p1=(1583506,899805), p2=(1164406,899805)
CIRCLE entity, line 20888
CIRCLE: layer="Visible (ANSI)", c=(1561281,558810), r=19050
LINE entity, line 20908
LINE: layer="Visible (ANSI)", p1=(1586681,533410), p2=(1586681,961400)
LINE entity, line 20932
LINE: layer="Visible (ANSI)", p1=(1462856,533410), p2=(1586681,533410)
CIRCLE entity, line 20956
CIRCLE: layer="Visible (ANSI)", c=(1186631,558810), r=19050
LINE entity, line 20976
LINE: layer="Visible (ANSI)", p1=(1161231,961400), p2=(1161231,533410)
LINE entity, line 21000
LINE: layer="Visible (ANSI)", p1=(1161231,533410), p2=(1285056,533410)
CIRCLE entity, line 21024
CIRCLE: layer="Visible (ANSI)", c=(1561281,923300), r=19050
CIRCLE entity, line 21044
CIRCLE: layer="Visible (ANSI)", c=(1186631,923300), r=19050
LINE entity, line 21064
LINE: layer="Visible (ANSI)", p1=(1285056,533410), p2=(1285056,584210)
LINE entity, line 21088
LINE: layer="Visible (ANSI)", p1=(1586681,961400), p2=(1161231,961400)
LINE entity, line 21112
LINE: layer="Visible (ANSI)", p1=(1462856,584210), p2=(1462856,533410)
LINE entity, line 21136
LINE: layer="Visible (ANSI)", p1=(1285056,584210), p2=(1462856,584210)
LINE entity, line 21160
WARNING (021170): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1312666,961019), p2=(1312666,928761)
LINE entity, line 21186
WARNING (021196): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1309440,957793), p2=(1312666,961019)
LINE entity, line 21212
WARNING (021222): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1309440,931987), p2=(1309440,957793)
LINE entity, line 21238
WARNING (021248): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1312666,928761), p2=(1309440,931987)
LINE entity, line 21264
WARNING (021274): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1344924,961019), p2=(1344924,928761)
LINE entity, line 21290
WARNING (021300): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1341698,957793), p2=(1344924,961019)
LINE entity, line 21316
WARNING (021326): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1338472,961019), p2=(1341698,957793)
LINE entity, line 21342
WARNING (021352): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1338472,961019), p2=(1338472,928761)
LINE entity, line 21368
WARNING (021378): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1341698,931987), p2=(1338472,928761)
LINE entity, line 21394
WARNING (021404): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1344924,928761), p2=(1341698,931987)
LINE entity, line 21420
WARNING (021430): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1377182,961019), p2=(1377182,928761)
LINE entity, line 21446
WARNING (021456): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1373956,957793), p2=(1377182,961019)
LINE entity, line 21472
WARNING (021482): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1370730,961019), p2=(1373956,957793)
LINE entity, line 21498
WARNING (021508): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1370730,961019), p2=(1370730,928761)
LINE entity, line 21524
WARNING (021534): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1373956,931987), p2=(1370730,928761)
LINE entity, line 21550
WARNING (021560): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1377182,928761), p2=(1373956,931987)
LINE entity, line 21576
WARNING (021586): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1409440,961019), p2=(1409440,928761)
LINE entity, line 21602
WARNING (021612): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1406214,957793), p2=(1409440,961019)
LINE entity, line 21628
WARNING (021638): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1402988,961019), p2=(1406214,957793)
LINE entity, line 21654
WARNING (021664): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1402988,961019), p2=(1402988,928761)
LINE entity, line 21680
WARNING (021690): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1406214,931987), p2=(1402988,928761)
LINE entity, line 21706
WARNING (021716): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1409440,928761), p2=(1406214,931987)
LINE entity, line 21732
WARNING (021742): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1435246,961019), p2=(1435246,928761)
LINE entity, line 21758
WARNING (021768): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1438472,931987), p2=(1435246,928761)
LINE entity, line 21784
WARNING (021794): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1438472,957793), p2=(1438472,931987)
LINE entity, line 21810
WARNING (021820): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1435246,961019), p2=(1438472,957793)
LINE entity, line 21836
WARNING (021846): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1338472,928761), p2=(1312666,928761)
LINE entity, line 21862
WARNING (021872): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1312666,961019), p2=(1338472,961019)
LINE entity, line 21888
WARNING (021898): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1377182,961019), p2=(1402988,961019)
LINE entity, line 21914
WARNING (021924): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1402988,928761), p2=(1377182,928761)
LINE entity, line 21940
WARNING (021950): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1344924,961019), p2=(1370730,961019)
LINE entity, line 21966
WARNING (021976): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1370730,928761), p2=(1344924,928761)
LINE entity, line 21992
WARNING (022002): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1409440,961019), p2=(1435246,961019)
LINE entity, line 22018
WARNING (022028): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1435246,928761), p2=(1409440,928761)
LINE entity, line 22044
LINE: layer="Visible (ANSI)", p1=(1353700,940762), p2=(1353700,949017)
LINE entity, line 22068
LINE: layer="Visible (ANSI)", p1=(1361955,940762), p2=(1353700,940762)
LINE entity, line 22092
LINE: layer="Visible (ANSI)", p1=(1361955,949017), p2=(1361955,940762)
LINE entity, line 22116
LINE: layer="Visible (ANSI)", p1=(1361955,949017), p2=(1353700,949017)
LINE entity, line 22140
LINE: layer="Visible (ANSI)", p1=(1356240,946477), p2=(1353700,949017)
LINE entity, line 22164
LINE: layer="Visible (ANSI)", p1=(1359415,946477), p2=(1356240,946477)
LINE entity, line 22188
LINE: layer="Visible (ANSI)", p1=(1359415,946477), p2=(1361955,949017)
LINE entity, line 22212
LINE: layer="Visible (ANSI)", p1=(1359415,946477), p2=(1359415,943302)
LINE entity, line 22236
LINE: layer="Visible (ANSI)", p1=(1361955,940762), p2=(1359415,943302)
LINE entity, line 22260
LINE: layer="Visible (ANSI)", p1=(1359415,943302), p2=(1356240,943302)
LINE entity, line 22284
LINE: layer="Visible (ANSI)", p1=(1356240,943302), p2=(1356240,946477)
LINE entity, line 22308
LINE: layer="Visible (ANSI)", p1=(1356240,943302), p2=(1353700,940762)
LINE entity, line 22332
LINE: layer="Visible (ANSI)", p1=(1418216,940762), p2=(1418216,949017)
LINE entity, line 22356
LINE: layer="Visible (ANSI)", p1=(1426471,940762), p2=(1418216,940762)
LINE entity, line 22380
LINE: layer="Visible (ANSI)", p1=(1426471,949017), p2=(1426471,940762)
LINE entity, line 22404
LINE: layer="Visible (ANSI)", p1=(1426471,949017), p2=(1418216,949017)
LINE entity, line 22428
LINE: layer="Visible (ANSI)", p1=(1420756,946477), p2=(1418216,949017)
LINE entity, line 22452
LINE: layer="Visible (ANSI)", p1=(1423931,946477), p2=(1420756,946477)
LINE entity, line 22476
LINE: layer="Visible (ANSI)", p1=(1423931,946477), p2=(1426471,949017)
LINE entity, line 22500
LINE: layer="Visible (ANSI)", p1=(1423931,946477), p2=(1423931,943302)
LINE entity, line 22524
LINE: layer="Visible (ANSI)", p1=(1426471,940762), p2=(1423931,943302)
LINE entity, line 22548
LINE: layer="Visible (ANSI)", p1=(1423931,943302), p2=(1420756,943302)
LINE entity, line 22572
LINE: layer="Visible (ANSI)", p1=(1420756,943302), p2=(1420756,946477)
LINE entity, line 22596
LINE: layer="Visible (ANSI)", p1=(1420756,943302), p2=(1418216,940762)
LINE entity, line 22620
LINE: layer="Visible (ANSI)", p1=(1385958,940762), p2=(1385958,949017)
LINE entity, line 22644
LINE: layer="Visible (ANSI)", p1=(1394213,940762), p2=(1385958,940762)
LINE entity, line 22668
LINE: layer="Visible (ANSI)", p1=(1394213,949017), p2=(1394213,940762)
LINE entity, line 22692
LINE: layer="Visible (ANSI)", p1=(1394213,949017), p2=(1385958,949017)
LINE entity, line 22716
LINE: layer="Visible (ANSI)", p1=(1388498,946477), p2=(1385958,949017)
LINE entity, line 22740
LINE: layer="Visible (ANSI)", p1=(1391673,946477), p2=(1388498,946477)
LINE entity, line 22764
LINE: layer="Visible (ANSI)", p1=(1391673,946477), p2=(1394213,949017)
LINE entity, line 22788
LINE: layer="Visible (ANSI)", p1=(1391673,946477), p2=(1391673,943302)
LINE entity, line 22812
LINE: layer="Visible (ANSI)", p1=(1394213,940762), p2=(1391673,943302)
LINE entity, line 22836
LINE: layer="Visible (ANSI)", p1=(1391673,943302), p2=(1388498,943302)
LINE entity, line 22860
LINE: layer="Visible (ANSI)", p1=(1388498,943302), p2=(1388498,946477)
LINE entity, line 22884
LINE: layer="Visible (ANSI)", p1=(1388498,943302), p2=(1385958,940762)
LINE entity, line 22908
LINE: layer="Visible (ANSI)", p1=(1321442,940762), p2=(1321442,949017)
LINE entity, line 22932
LINE: layer="Visible (ANSI)", p1=(1329697,940762), p2=(1321442,940762)
LINE entity, line 22956
LINE: layer="Visible (ANSI)", p1=(1329697,949017), p2=(1329697,940762)
LINE entity, line 22980
LINE: layer="Visible (ANSI)", p1=(1329697,949017), p2=(1321442,949017)
LINE entity, line 23004
LINE: layer="Visible (ANSI)", p1=(1323982,946477), p2=(1321442,949017)
LINE entity, line 23028
LINE: layer="Visible (ANSI)", p1=(1327157,946477), p2=(1323982,946477)
LINE entity, line 23052
LINE: layer="Visible (ANSI)", p1=(1327157,946477), p2=(1329697,949017)
LINE entity, line 23076
LINE: layer="Visible (ANSI)", p1=(1327157,946477), p2=(1327157,943302)
LINE entity, line 23100
LINE: layer="Visible (ANSI)", p1=(1329697,940762), p2=(1327157,943302)
LINE entity, line 23124
LINE: layer="Visible (ANSI)", p1=(1327157,943302), p2=(1323982,943302)
LINE entity, line 23148
LINE: layer="Visible (ANSI)", p1=(1323982,943302), p2=(1323982,946477)
LINE entity, line 23172
LINE: layer="Visible (ANSI)", p1=(1323982,943302), p2=(1321442,940762)
LINE entity, line 23196
WARNING (023206): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1306265,961019), p2=(1306265,928761)
LINE entity, line 23222
WARNING (023232): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1413136,935365), p2=(1431551,935365)
LINE entity, line 23248
WARNING (023258): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1431551,935365), p2=(1431868,935365)
LINE entity, line 23274
WARNING (023284): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1431868,935365), p2=(1441647,935365)
LINE entity, line 23300
WARNING (023310): LINE/3DLINE entity group 48 unknown/not supported - ignored.
LINE: layer="Hidden (ANSI)", p1=(1306265,935365), p2=(1316044,935365)
LINE entity, line 23326
